Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,32,2,0,5600.0,0.0,5600.0,0.0,2800.0,3959.7979746446663,0,0,0,0,1.75E8,62500.0,32.0,0.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,1,0,0,0,64,0,62500.0,0.0,0.0,5600.0,3733.333333333333,3233.1615074619044,1.0453333333333334E7,0,0,0,1,2,0,0,0,0.0,5600.0,2800.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,40,2,0,5600.0,0.0,5600.0,0.0,2800.0,3959.7979746446663,0,0,0,0,1.4E8,49999.99999999999,40.0,0.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,1,0,0,0,64,0,49999.99999999999,0.0,0.0,5600.0,3733.333333333333,3233.1615074619044,1.0453333333333334E7,0,0,0,1,2,0,0,0,0.0,5600.0,2800.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,28,2,0,5600.0,0.0,5600.0,0.0,2800.0,3959.7979746446663,0,0,0,0,2.0E8,71428.57142857143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,1,0,0,0,64,0,71428.57142857143,0.0,0.0,5600.0,3733.333333333333,3233.1615074619044,1.0453333333333334E7,0,0,0,1,2,0,0,0,0.0,5600.0,2800.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,105,2,0,16800.0,0.0,16800.0,0.0,8400.0,11879.393923933998,0,0,0,0,1.6E8,19047.619047619046,105.0,0.0,105.0,105.0,105.0,105.0,0.0,105.0,105.0,0,0,0,0,0,1,0,0,0,64,0,19047.619047619046,0.0,0.0,16800.0,11200.0,9699.484522385714,9.408E7,0,0,0,1,2,0,0,0,0.0,16800.0,8400.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,104,2,0,11200.0,0.0,11200.0,0.0,5600.0,7919.595949289333,0,0,0,0,1.076923076923077E8,19230.76923076923,104.0,0.0,104.0,104.0,104.0,104.0,0.0,104.0,104.0,0,0,0,0,0,1,0,0,0,64,0,19230.76923076923,0.0,0.0,11200.0,7466.666666666666,6466.323014923809,4.1813333333333336E7,0,0,0,1,2,0,0,0,0.0,11200.0,5600.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,32,2,0,5600.0,0.0,5600.0,0.0,2800.0,3959.7979746446663,0,0,0,0,1.75E8,62500.0,32.0,0.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,1,0,0,0,64,0,62500.0,0.0,0.0,5600.0,3733.333333333333,3233.1615074619044,1.0453333333333334E7,0,0,0,1,2,0,0,0,0.0,5600.0,2800.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,27,2,0,5600.0,0.0,5600.0,0.0,2800.0,3959.7979746446663,0,0,0,0,2.074074074074074E8,74074.07407407407,27.0,0.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,0,1,0,0,0,64,0,74074.07407407407,0.0,0.0,5600.0,3733.333333333333,3233.1615074619044,1.0453333333333334E7,0,0,0,1,2,0,0,0,0.0,5600.0,2800.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,67,2,0,5600.0,0.0,5600.0,0.0,2800.0,3959.7979746446663,0,0,0,0,8.35820895522388E7,29850.746268656716,67.0,0.0,67.0,67.0,67.0,67.0,0.0,67.0,67.0,0,0,0,0,0,1,0,0,0,64,0,29850.746268656716,0.0,0.0,5600.0,3733.333333333333,3233.1615074619044,1.0453333333333334E7,0,0,0,1,2,0,0,0,0.0,5600.0,2800.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,48,2,0,12600.0,0.0,12600.0,0.0,6300.0,8909.545442950499,0,0,0,0,2.625E8,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,1,0,0,0,64,0,41666.666666666664,0.0,0.0,12600.0,8400.0,7274.613391789285,5.292E7,0,0,0,1,2,0,0,0,0.0,12600.0,6300.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,22,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,3.181818181818182E8,90909.09090909091,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0,0,0,0,0,1,0,0,0,64,0,90909.09090909091,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,23,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,3.043478260869565E8,86956.52173913043,23.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0,0,0,0,0,1,0,0,0,64,0,86956.52173913043,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,29,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,2.413793103448276E8,68965.5172413793,29.0,0.0,29.0,29.0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,0,1,0,0,0,64,0,68965.5172413793,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,37,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,1.891891891891892E8,54054.05405405405,37.0,0.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,1,0,0,0,64,0,54054.05405405405,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,21,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,3.333333333333334E8,95238.09523809524,21.0,0.0,21.0,21.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,1,0,0,0,64,0,95238.09523809524,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,16,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,4.375E8,125000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,1,0,0,0,64,0,125000.0,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,17,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,4.1176470588235295E8,117647.05882352941,17.0,0.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,0,1,0,0,0,64,0,117647.05882352941,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,26,2,0,7000.0,0.0,7000.0,0.0,3500.0,4949.747468305833,0,0,0,0,2.692307692307693E8,76923.07692307692,26.0,0.0,26.0,26.0,26.0,26.0,0.0,26.0,26.0,0,0,0,0,0,1,0,0,0,64,0,76923.07692307692,0.0,0.0,7000.0,4666.666666666666,4041.4518843273804,1.6333333333333334E7,0,0,0,1,2,0,0,0,0.0,7000.0,3500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,32,2,0,36400.0,0.0,36400.0,0.0,18200.0,25738.68683519033,0,0,0,0,1.1375E9,62500.0,32.0,0.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,1,0,0,0,64,0,62500.0,0.0,0.0,36400.0,24266.666666666664,21015.54979850238,4.416533333333334E8,0,0,0,1,2,0,0,0,0.0,36400.0,18200.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.192.168-142.250.66.46-45148-443-6,192.168.192.168,45148,142.250.66.46,443,6,08/12/2025 12:33:20 PM,31,2,0,21000.0,0.0,21000.0,0.0,10500.0,14849.242404917499,0,0,0,0,6.774193548387096E8,64516.12903225806,31.0,0.0,31.0,31.0,31.0,31.0,0.0,31.0,31.0,0,0,0,0,0,1,0,0,0,64,0,64516.12903225806,0.0,0.0,21000.0,14000.0,12124.355652982142,1.47E8,0,0,0,1,2,0,0,0,0.0,21000.0,10500.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
